msisdn,daily_calls,avg_call_duration,daily_data_gb,unique_destinations,is_fraud,report_date,avg_call_duration_min,call_to_dest_ratio,data_usage_intensity,dest_zscore,anomaly_score,predicted_status,potential_revenue_loss_idr
628170000598,5,200.58965229450047,0.956919042162201,6,0,2020-11-06,3.343160871575008,0.8333333333333334,0.0398716267567583,-0.1600922250946391,1,NORMAL,0.0
628170000168,14,231.8545326475878,3.869593978842565,4,0,2022-06-25,3.86424221079313,3.5,0.1612330824517735,-0.1985847454402703,1,NORMAL,0.0
628170000603,10,58.884772483278766,3.250121359287668,6,0,2018-05-22,0.9814128747213128,1.6666666666666667,0.1354217233036528,-0.1600922250946391,1,NORMAL,0.0
628170000702,6,95.3521542828824,3.743610189265144,2,0,2021-09-12,1.589202571381373,3.0,0.1559837578860476,-0.2370772657859014,1,NORMAL,0.0
628170000247,10,31.25064621124277,0.6947934489810915,4,0,2021-06-02,0.5208441035207129,2.5,0.0289497270408788,-0.1985847454402703,1,NORMAL,0.0
628170000304,3,37.31591797594054,1.557987411462221,5,0,2021-12-17,0.6219319662656757,0.6,0.0649161421442592,-0.1793384852674547,1,NORMAL,0.0
628170000854,8,202.5623832101851,1.638436915149029,6,0,2022-06-18,3.3760397201697514,1.3333333333333333,0.0682682047978762,-0.1600922250946391,1,NORMAL,0.0
628170000707,4,219.6655420469081,1.87308015670518,1,0,2019-10-15,3.661092367448468,4.0,0.0780450065293825,-0.256323525958717,1,NORMAL,0.0
628170000599,4,100.14696688732316,4.293112568638353,7,0,2018-11-20,1.6691161147887192,0.5714285714285714,0.1788796903599313,-0.1408459649218236,1,NORMAL,0.0
628170000579,14,213.63800837528112,4.147293242269601,6,0,2019-07-01,3.560633472921352,2.333333333333333,0.1728038850945667,-0.1600922250946391,1,NORMAL,0.0
628170000889,9,207.6182322428197,2.889949069793186,1,0,2021-12-11,3.4603038707136613,9.0,0.120414544574716,-0.256323525958717,1,NORMAL,0.0
628170000361,14,103.5229781602296,4.044446098435772,6,0,2017-09-10,1.72538296933716,2.333333333333333,0.1685185874348238,-0.1600922250946391,1,NORMAL,0.0
628170000558,13,51.88247829506494,2.842802849828075,3,0,2020-12-22,0.8647079715844157,4.333333333333333,0.1184501187428364,-0.2178310056130858,1,NORMAL,0.0
628170000046,12,79.82067522622188,2.37950750019022,2,0,2019-04-02,1.330344587103698,6.0,0.0991461458412591,-0.2370772657859014,1,NORMAL,0.0
628170000068,4,87.09096188906705,2.652694088633007,4,0,2022-04-13,1.4515160314844509,1.0,0.1105289203597086,-0.1985847454402703,1,NORMAL,0.0
628170000961,2,62.90924520097584,4.187308525303311,7,0,2020-01-26,1.048487420016264,0.2857142857142857,0.1744711885543046,-0.1408459649218236,1,NORMAL,0.0
628170000260,1,164.55929863965952,4.077671961641674,3,0,2022-08-22,2.7426549773276587,0.3333333333333333,0.1699029984017364,-0.2178310056130858,1,NORMAL,0.0
628170000494,3,125.74798256300969,0.90706113181825,2,0,2019-02-28,2.0957997093834946,1.5,0.0377942138257604,-0.2370772657859014,1,NORMAL,0.0
628170000022,8,210.2405894006773,1.443387266143049,4,0,2021-11-27,3.504009823344622,2.0,0.0601411360892937,-0.1985847454402703,1,NORMAL,0.0
628170000983,6,140.97768684781028,1.5678718219739822,3,0,2019-01-17,2.349628114130171,2.0,0.0653279925822492,-0.2178310056130858,1,NORMAL,0.0
628170000401,11,100.81129196095276,4.7093283010651685,3,0,2021-03-29,1.6801881993492127,3.6666666666666665,0.196222012544382,-0.2178310056130858,1,NORMAL,0.0
628180000027,611,10.171721301089704,491.19600662166727,98,1,2017-08-23,0.169528688351495,6.23469387755102,20.466500275902803,1.6105637108043929,-1,SUSPECTED FRAUD,2455980.0331083364
628170000413,4,147.40338142301147,2.532659646540969,5,0,2022-04-19,2.4567230237168576,0.8,0.1055274852725403,-0.1793384852674547,1,NORMAL,0.0
628170000804,13,126.99300973793672,2.2874556303677527,3,0,2018-12-10,2.116550162298945,4.333333333333333,0.095310651265323,-0.2178310056130858,1,NORMAL,0.0
628170000345,4,67.83055745694219,2.1218470201582567,5,0,2019-03-03,1.1305092909490364,0.8,0.088410292506594,-0.1793384852674547,1,NORMAL,0.0
628170000635,11,299.223615042582,4.562773792055185,7,0,2021-10-03,4.987060250709701,1.5714285714285714,0.190115574668966,-0.1408459649218236,1,NORMAL,0.0
628170000477,7,172.81302618734725,2.4750118069372307,3,0,2021-10-29,2.880217103122454,2.333333333333333,0.1031254919557179,-0.2178310056130858,1,NORMAL,0.0
628170000002,13,69.70983985084024,0.2158290716270483,1,0,2018-01-09,1.1618306641806706,13.0,0.0089928779844603,-0.256323525958717,1,NORMAL,0.0
628170000692,7,135.9732602298049,2.9993160953009954,1,0,2017-08-27,2.266221003830082,7.0,0.1249715039708748,-0.256323525958717,1,NORMAL,0.0
628170000669,5,258.09147159155964,4.977643829337419,3,0,2021-06-30,4.301524526525994,1.6666666666666667,0.2074018262223924,-0.2178310056130858,1,NORMAL,0.0
628170000778,13,148.42616318118942,3.101609994889614,6,0,2020-08-08,2.473769386353157,2.1666666666666665,0.1292337497870672,-0.1600922250946391,1,NORMAL,0.0
628170000812,9,238.83774393538212,1.918744874844376,1,0,2017-11-06,3.9806290655897034,9.0,0.0799477031185156,-0.256323525958717,1,NORMAL,0.0
628170000333,1,122.29068495842652,1.9029096813802144,4,0,2022-08-16,2.038178082640442,0.25,0.0792879033908422,-0.1985847454402703,1,NORMAL,0.0
628170000034,12,165.92266313081134,1.245189201361122,7,0,2019-06-06,2.765377718846856,1.7142857142857142,0.0518828833900467,-0.1408459649218236,1,NORMAL,0.0
628170000998,7,228.9559111349292,1.6753289361146215,2,0,2019-10-30,3.815931852248821,3.5,0.0698053723381092,-0.2370772657859014,1,NORMAL,0.0
628170000159,1,171.2276646876622,2.1878085810628205,7,0,2021-03-11,2.853794411461037,0.1428571428571428,0.0911586908776175,-0.1408459649218236,1,NORMAL,0.0
628170000132,3,117.0355381431752,3.240048941982011,1,0,2017-07-08,1.9505923023862533,3.0,0.1350020392492504,-0.256323525958717,1,NORMAL,0.0
628170000623,1,291.5970209271367,4.336361686661083,3,0,2017-07-29,4.859950348785612,0.3333333333333333,0.1806817369442117,-0.2178310056130858,1,NORMAL,0.0
628170000040,12,265.86622850882986,1.73170937398517,4,0,2020-08-09,4.431103808480498,3.0,0.072154557249382,-0.1985847454402703,1,NORMAL,0.0
628170000080,8,146.54807748201344,0.5294494591428089,4,0,2020-02-02,2.442467958033557,2.0,0.0220603941309503,-0.1985847454402703,1,NORMAL,0.0
628170000195,12,251.73947226144347,2.032933764993173,5,0,2022-02-21,4.195657871024058,2.4,0.0847055735413822,-0.1793384852674547,1,NORMAL,0.0
628170000352,11,102.54288703393544,2.9821911080471137,6,0,2017-11-08,1.7090481172322574,1.8333333333333333,0.1242579628352964,-0.1600922250946391,1,NORMAL,0.0
628170000430,1,247.77150992259143,1.432553658030292,1,0,2018-01-04,4.129525165376524,1.0,0.0596897357512621,-0.256323525958717,1,NORMAL,0.0
628170000612,7,215.7291450212196,4.3689019630889545,2,0,2022-02-23,3.59548575035366,3.5,0.1820375817953731,-0.2370772657859014,1,NORMAL,0.0
628170000695,9,108.74889625151188,2.6105825099743747,4,0,2019-06-09,1.8124816041918648,2.25,0.1087742712489322,-0.1985847454402703,1,NORMAL,0.0
628170000796,13,292.2766753912427,3.2962290781005046,5,0,2021-08-07,4.871277923187378,2.6,0.1373428782541877,-0.1793384852674547,1,NORMAL,0.0
628170000526,8,45.61752267211702,4.583941335194512,7,0,2021-04-18,0.7602920445352837,1.1428571428571428,0.1909975556331047,-0.1408459649218236,1,NORMAL,0.0
628170000482,1,237.14083801140427,2.365248248902976,5,0,2020-11-09,3.952347300190071,0.2,0.0985520103709573,-0.1793384852674547,1,NORMAL,0.0
628170000460,8,50.77736443988647,3.0817836362126863,3,0,2018-01-28,0.8462894073314412,2.6666666666666665,0.1284076515088619,-0.2178310056130858,1,NORMAL,0.0
628170000731,9,265.1616634114431,2.045373702062239,3,0,2021-12-31,4.419361056857385,3.0,0.0852239042525933,-0.2178310056130858,1,NORMAL,0.0
628170000122,9,107.93024937486906,0.2264783440524862,3,0,2018-04-02,1.798837489581151,3.0,0.0094365976688535,-0.2178310056130858,1,NORMAL,0.0
628170000626,3,234.7310629008361,4.886321609702231,4,0,2020-07-01,3.9121843816806017,0.75,0.2035967337375929,-0.1985847454402703,1,NORMAL,0.0
628180000020,718,18.553376651487955,308.93422427876675,288,1,2022-02-27,0.3092229441914659,2.493055555555556,12.872259344948615,5.26735314363935,-1,SUSPECTED FRAUD,1544671.1213938338
628170000343,3,286.08239287978233,3.0059172375152428,5,0,2022-05-31,4.768039881329705,0.6,0.1252465515631351,-0.1793384852674547,1,NORMAL,0.0
628170000755,7,164.51284344234753,0.3505633690662936,3,0,2018-02-28,2.7418807240391256,2.333333333333333,0.0146068070444289,-0.2178310056130858,1,NORMAL,0.0
628170000201,5,70.47770538416893,1.6454937891652626,6,0,2022-06-15,1.174628423069482,0.8333333333333334,0.0685622412152192,-0.1600922250946391,1,NORMAL,0.0
628170000581,14,233.2334926805632,1.2753831525041293,1,0,2020-07-30,3.887224878009386,14.0,0.053140964687672,-0.256323525958717,1,NORMAL,0.0
628170000685,7,187.13227851688768,2.229520208207688,5,0,2020-03-13,3.1188713086147946,1.4,0.0928966753419869,-0.1793384852674547,1,NORMAL,0.0
628170000690,7,33.13754577518717,3.074738935721895,5,0,2019-05-16,0.5522924295864529,1.4,0.1281141223217456,-0.1793384852674547,1,NORMAL,0.0
628180000038,228,16.109392233415555,233.65357557166536,270,1,2017-12-18,0.2684898705569259,0.8444444444444444,9.73556564881939,4.92092046052867,1,NORMAL,0.0
628170000167,7,111.37202602431836,3.6947104647508704,3,0,2019-04-14,1.8562004337386395,2.333333333333333,0.1539462693646196,-0.2178310056130858,1,NORMAL,0.0
628170000014,5,64.57237651859856,2.1981781131355125,1,0,2018-01-04,1.076206275309976,5.0,0.0915907547139796,-0.256323525958717,1,NORMAL,0.0
628170000442,2,78.75534318438005,1.8019822986683287,4,0,2021-07-04,1.3125890530730009,0.5,0.075082595777847,-0.1985847454402703,1,NORMAL,0.0
628170000866,12,291.87625244896304,2.813186278254255,6,0,2020-07-14,4.864604207482717,2.0,0.1172160949272606,-0.1600922250946391,1,NORMAL,0.0
628170000840,14,173.41577256027864,2.576730077761205,1,0,2021-08-08,2.890262876004644,14.0,0.1073637532400502,-0.256323525958717,1,NORMAL,0.0
628180000029,797,11.217740972251883,101.42859649909076,131,1,2017-08-21,0.1869623495375313,6.083969465648855,4.226191520795449,2.2456902965073064,-1,SUSPECTED FRAUD,507142.9824954538
628170000578,1,218.31729465070657,3.588868699620826,5,0,2017-10-19,3.638621577511776,0.2,0.1495361958175344,-0.1793384852674547,1,NORMAL,0.0
628180000000,172,17.397321352936437,311.9647134100093,167,1,2019-11-24,0.2899553558822739,1.029940119760479,12.998529725417056,2.938555662728667,1,NORMAL,0.0
628170000003,11,280.1786587936035,3.2456603521720035,6,0,2022-08-21,4.669644313226725,1.8333333333333333,0.1352358480071668,-0.1600922250946391,1,NORMAL,0.0
628170000899,8,139.1178868457789,3.638501853733939,4,0,2020-06-01,2.3186314474296483,2.0,0.1516042439055807,-0.1985847454402703,1,NORMAL,0.0
628170000490,2,143.76639061480896,0.3545872300159153,1,0,2018-01-27,2.396106510246816,2.0,0.0147744679173298,-0.256323525958717,1,NORMAL,0.0
628170000944,13,95.7402200756008,3.469838007909748,3,0,2020-11-05,1.5956703345933467,4.333333333333333,0.1445765836629061,-0.2178310056130858,1,NORMAL,0.0
628170000434,12,97.4103623919802,0.4202941720654877,5,0,2022-07-08,1.6235060398663366,2.4,0.0175122571693953,-0.1793384852674547,1,NORMAL,0.0
628170000133,3,248.6661003807514,1.1585870942970382,3,0,2019-11-05,4.144435006345857,1.0,0.0482744622623765,-0.2178310056130858,1,NORMAL,0.0
628170000491,2,229.1472214290007,3.9527631769817626,2,0,2022-05-11,3.819120357150012,1.0,0.1646984657075734,-0.2370772657859014,1,NORMAL,0.0
628170000917,3,130.7779837399218,1.0957931463218278,1,0,2019-03-19,2.17963306233203,3.0,0.0456580477634094,-0.256323525958717,1,NORMAL,0.0
628170000390,6,107.94730892808896,2.9021741290132144,2,0,2020-05-15,1.7991218154681492,3.0,0.1209239220422172,-0.2370772657859014,1,NORMAL,0.0
628170000172,10,133.65062977076707,0.1940421564329777,5,0,2018-04-25,2.227510496179451,2.0,0.008085089851374,-0.1793384852674547,1,NORMAL,0.0
628170000125,12,159.90782750080072,2.792694725885583,5,0,2020-07-05,2.665130458346679,2.4,0.1163622802452326,-0.1793384852674547,1,NORMAL,0.0
628170000546,9,269.96198156462384,4.037657323663523,4,0,2020-01-10,4.499366359410398,2.25,0.1682357218193134,-0.1985847454402703,1,NORMAL,0.0
628170000553,2,140.28236752908865,0.9131789869493464,3,0,2017-11-14,2.338039458818144,0.6666666666666666,0.0380491244562227,-0.2178310056130858,1,NORMAL,0.0
628170000925,5,263.10008538439286,2.097162622011703,2,0,2020-05-09,4.385001423073215,2.5,0.0873817759171542,-0.2370772657859014,1,NORMAL,0.0
628170000166,10,154.92354213079375,4.154935688277684,2,0,2018-09-13,2.5820590355132294,5.0,0.1731223203449035,-0.2370772657859014,1,NORMAL,0.0
628170000220,11,34.88974963162694,0.3041972129516829,1,0,2018-01-27,0.5814958271937823,11.0,0.0126748838729867,-0.256323525958717,1,NORMAL,0.0
628170000305,3,89.93248372189635,2.868607765009179,3,0,2019-07-22,1.4988747286982724,1.0,0.1195253235420491,-0.2178310056130858,1,NORMAL,0.0
628170000296,13,130.7935153955333,4.10714811629903,4,0,2021-10-22,2.179891923258888,3.25,0.1711311715124596,-0.1985847454402703,1,NORMAL,0.0
628170000919,5,49.76289941747979,1.994048483432837,6,0,2018-09-08,0.8293816569579965,0.8333333333333334,0.0830853534763682,-0.1600922250946391,1,NORMAL,0.0
628170000865,2,211.82675699772767,0.8553107115745868,2,0,2019-08-19,3.530445949962128,1.0,0.0356379463156077,-0.2370772657859014,1,NORMAL,0.0
628170000353,1,176.24123795843406,2.4567671604420065,2,0,2020-11-12,2.9373539659739007,0.5,0.1023652983517502,-0.2370772657859014,1,NORMAL,0.0
628170000873,1,256.2911282049897,1.0536567998538726,3,0,2018-09-12,4.271518803416496,0.3333333333333333,0.043902366660578,-0.2178310056130858,1,NORMAL,0.0
628170000749,10,89.18777658667196,1.6159263175276324,3,0,2022-06-07,1.4864629431111993,3.333333333333333,0.067330263230318,-0.2178310056130858,1,NORMAL,0.0
628170000765,5,38.27617559556764,2.152844171918629,4,0,2019-04-27,0.6379362599261273,1.25,0.0897018404966095,-0.1985847454402703,1,NORMAL,0.0
628170000564,6,159.75837587819495,1.0183185260781529,2,0,2020-05-31,2.662639597969916,3.0,0.0424299385865897,-0.2370772657859014,1,NORMAL,0.0
628170000158,3,209.60324958797403,2.682503173167093,5,0,2018-08-15,3.4933874931329005,0.6,0.1117709655486288,-0.1793384852674547,1,NORMAL,0.0
628170000568,12,213.06436119094715,3.580189713254226,1,0,2021-09-24,3.551072686515786,12.0,0.1491745713855927,-0.256323525958717,1,NORMAL,0.0
628170000135,11,214.0057350004609,3.285985352750952,2,0,2019-09-14,3.566762250007682,5.5,0.136916056364623,-0.2370772657859014,1,NORMAL,0.0
628170000819,5,170.33896611012477,0.7987113060013529,2,0,2019-03-02,2.8389827685020794,2.5,0.0332796377500563,-0.2370772657859014,1,NORMAL,0.0
628170000258,1,68.03139550254596,2.9538710252155083,3,0,2018-08-31,1.1338565917090997,0.3333333333333333,0.1230779593839795,-0.2178310056130858,1,NORMAL,0.0
628170000193,3,266.72672192567234,2.432488833906956,6,0,2021-01-19,4.445445365427872,0.5,0.1013537014127898,-0.1600922250946391,1,NORMAL,0.0
628170000372,13,66.95912011857797,2.256975089981904,2,0,2021-07-11,1.115985335309633,6.5,0.094040628749246,-0.2370772657859014,1,NORMAL,0.0
628170000328,9,78.98756747424528,3.82885472413766,2,0,2019-12-19,1.316459457904088,4.5,0.1595356135057358,-0.2370772657859014,1,NORMAL,0.0
628170000876,5,164.23718628227536,1.424213691440838,1,0,2020-01-28,2.7372864380379225,5.0,0.0593422371433682,-0.256323525958717,1,NORMAL,0.0
628170000915,2,151.14727810808327,1.939116548806049,2,0,2019-07-12,2.519121301801388,1.0,0.0807965228669187,-0.2370772657859014,1,NORMAL,0.0
628170000740,5,152.12593681994105,4.964802511095445,2,0,2021-04-23,2.535432280332351,2.5,0.2068667712956435,-0.2370772657859014,1,NORMAL,0.0
628170000288,6,171.58537271844662,0.9694009704015636,3,0,2020-11-25,2.8597562119741102,2.0,0.0403917071000651,-0.2178310056130858,1,NORMAL,0.0
628170000683,7,162.73052762018796,2.209094310572852,5,0,2021-11-17,2.712175460336466,1.4,0.0920455962738688,-0.1793384852674547,1,NORMAL,0.0
628170000323,10,272.0106710007024,1.0213211996155391,7,0,2022-09-03,4.53351118334504,1.4285714285714286,0.0425550499839808,-0.1408459649218236,1,NORMAL,0.0
628170000506,6,242.31315389219904,0.2331203640052431,1,0,2020-12-07,4.038552564869984,6.0,0.0097133485002184,-0.256323525958717,1,NORMAL,0.0
628170000945,4,280.2993270950028,3.64126409272132,4,0,2018-05-24,4.67165545158338,1.0,0.1517193371967216,-0.1985847454402703,1,NORMAL,0.0
628170000993,6,55.79453473536041,1.4769220446526967,7,0,2021-07-06,0.9299089122560068,0.8571428571428571,0.0615384185271956,-0.1408459649218236,1,NORMAL,0.0
628170000523,14,80.33833077894872,3.2094538459964888,5,0,2017-08-21,1.3389721796491452,2.8,0.133727243583187,-0.1793384852674547,1,NORMAL,0.0
628170000291,1,181.10288945321884,4.693201525835883,6,0,2018-07-11,3.0183814908869806,0.1666666666666666,0.1955500635764951,-0.1600922250946391,1,NORMAL,0.0
628170000121,7,194.8674114592408,0.4340443159889184,4,0,2018-03-20,3.2477901909873466,1.75,0.0180851798328716,-0.1985847454402703,1,NORMAL,0.0
628170000782,12,273.1895032830398,4.522021205700624,1,0,2018-03-24,4.553158388050663,12.0,0.188417550237526,-0.256323525958717,1,NORMAL,0.0
628170000099,14,171.61807518396876,4.049034460576344,4,0,2018-06-24,2.860301253066146,3.5,0.168709769190681,-0.1985847454402703,1,NORMAL,0.0
628180000041,484,16.841482912927866,371.5885737089259,52,1,2021-03-02,0.2806913818821311,9.307692307692308,15.482857237871912,0.7252357428548768,-1,SUSPECTED FRAUD,1857942.8685446293
628170000984,2,256.76255177401447,0.4766241688532012,4,0,2021-03-09,4.279375862900241,0.5,0.0198593403688833,-0.1985847454402703,1,NORMAL,0.0
628170000988,11,240.7418891158427,0.3461074561734715,6,0,2022-02-14,4.012364818597378,1.8333333333333333,0.0144211440072279,-0.1600922250946391,1,NORMAL,0.0
628170000645,3,103.78007228951653,0.6516439130184913,2,0,2022-09-06,1.729667871491942,1.5,0.0271518297091038,-0.2370772657859014,1,NORMAL,0.0
628180000019,351,9.779134441454108,296.00836479467995,253,1,2019-04-13,0.1629855740242351,1.3873517786561265,12.333681866444998,4.593734037590806,1,NORMAL,0.0
628170000985,2,273.00624331746303,2.553058913545048,3,0,2021-11-03,4.55010405529105,0.6666666666666666,0.1063774547310436,-0.2178310056130858,1,NORMAL,0.0
628170000863,10,220.26380593889465,1.767896810847078,3,0,2022-01-08,3.671063432314911,3.333333333333333,0.0736623671186282,-0.2178310056130858,1,NORMAL,0.0
628170000712,12,53.723954769105006,4.860510185415148,6,0,2021-06-14,0.8953992461517501,2.0,0.2025212577256311,-0.1600922250946391,1,NORMAL,0.0
628170000145,12,227.33421830498395,1.2719825106580356,5,0,2017-08-15,3.788903638416399,2.4,0.0529992712774181,-0.1793384852674547,1,NORMAL,0.0
628170000474,13,264.92669595325106,2.763337264978966,3,0,2022-07-19,4.415444932554184,4.333333333333333,0.1151390527074569,-0.2178310056130858,1,NORMAL,0.0
628170000426,9,79.9858907864273,1.3823578503059395,6,0,2019-02-20,1.3330981797737884,1.5,0.0575982437627474,-0.1600922250946391,1,NORMAL,0.0
628170000197,10,258.54211876831994,3.946581064801579,2,0,2019-06-20,4.3090353128053325,5.0,0.1644408777000658,-0.2370772657859014,1,NORMAL,0.0
628170000019,6,123.33016649744306,0.610137281982415,2,0,2021-01-13,2.055502774957384,3.0,0.0254223867492672,-0.2370772657859014,1,NORMAL,0.0
628180000030,284,5.1987655025586585,394.1604376066748,371,1,2019-02-21,0.0866460917093109,0.7654986522911051,16.423351566944785,6.864792737983042,-1,SUSPECTED FRAUD,1970802.188033374
628170000025,6,41.03452639194929,4.48153528585418,6,0,2018-07-16,0.6839087731991549,1.0,0.1867306369105908,-0.1600922250946391,1,NORMAL,0.0
628170000929,7,122.1369134590622,4.784631003698472,3,0,2017-10-26,2.0356152243177035,2.333333333333333,0.199359625154103,-0.2178310056130858,1,NORMAL,0.0
628170000662,2,263.37672745670204,4.472282240884296,4,0,2021-11-06,4.389612124278368,0.5,0.186345093370179,-0.1985847454402703,1,NORMAL,0.0
628170000475,12,35.74274092960453,0.5004541941592134,1,0,2017-10-24,0.5957123488267422,12.0,0.0208522580899672,-0.256323525958717,1,NORMAL,0.0
628180000010,286,18.08953703820253,493.8110023781306,106,1,2022-01-09,0.3014922839700421,2.69811320754717,20.575458432422103,1.7645337921869173,1,NORMAL,0.0
628170000713,9,124.6692714264788,1.723600334804949,2,0,2018-03-17,2.077821190441313,4.5,0.0718166806168728,-0.2370772657859014,1,NORMAL,0.0
628170000318,9,254.1593634330877,4.020347746625882,4,0,2020-07-03,4.235989390551461,2.25,0.167514489442745,-0.1985847454402703,1,NORMAL,0.0
628170000244,1,44.78564248194846,3.1608514873858926,7,0,2021-08-12,0.746427374699141,0.1428571428571428,0.1317021453077455,-0.1408459649218236,1,NORMAL,0.0
628170000240,6,264.87201775677465,0.502641170634494,7,0,2018-05-01,4.414533629279577,0.8571428571428571,0.0209433821097705,-0.1408459649218236,1,NORMAL,0.0
628170000979,7,268.73574510407013,4.743671327225907,2,0,2017-07-07,4.478929085067835,3.5,0.1976529719677461,-0.2370772657859014,1,NORMAL,0.0
628180000015,287,14.483248966309237,235.3391331878732,273,1,2018-07-01,0.2413874827718206,1.051282051282051,9.805797216161382,4.978659241047117,1,NORMAL,0.0
628170000634,10,103.87919989604978,1.5318693292632992,7,0,2022-01-13,1.7313199982674965,1.4285714285714286,0.0638278887193041,-0.1408459649218236,1,NORMAL,0.0
628170000622,12,292.84202167789715,2.355755528889439,6,0,2018-12-05,4.8807003612982856,2.0,0.0981564803703933,-0.1600922250946391,1,NORMAL,0.0
628170000548,5,262.7744566616717,4.838920414769935,1,0,2021-04-02,4.379574277694529,5.0,0.2016216839487472,-0.256323525958717,1,NORMAL,0.0
628170000764,2,49.49357042437748,0.6930225023774459,1,0,2021-07-01,0.8248928404062913,2.0,0.0288759375990602,-0.256323525958717,1,NORMAL,0.0
628170000832,4,257.9260212216832,1.886509268167946,3,0,2020-11-20,4.298767020361386,1.3333333333333333,0.078604552840331,-0.2178310056130858,1,NORMAL,0.0
628170000679,3,63.800163894688616,4.163505316652102,1,0,2018-09-02,1.063336064911477,3.0,0.1734793881938375,-0.256323525958717,1,NORMAL,0.0
628170000261,2,143.10987136622794,3.316745175924363,1,0,2019-08-30,2.3851645227704656,2.0,0.1381977156635151,-0.256323525958717,1,NORMAL,0.0
628170000077,1,175.0187662910079,1.5853289441321103,1,0,2021-08-30,2.916979438183465,1.0,0.0660553726721712,-0.256323525958717,1,NORMAL,0.0
628170000332,2,250.70976166937905,4.794560052584963,4,0,2021-10-11,4.178496027822984,0.5,0.1997733355243734,-0.1985847454402703,1,NORMAL,0.0
628170000833,3,247.5309412965144,1.1676735158494516,1,0,2019-07-17,4.12551568827524,3.0,0.0486530631603938,-0.256323525958717,1,NORMAL,0.0
628170000140,9,124.19443196660872,0.3850025979768314,4,0,2018-07-02,2.069907199443479,2.25,0.0160417749157013,-0.1985847454402703,1,NORMAL,0.0
628170000891,10,43.01725049235013,1.0864293283299231,5,0,2018-05-09,0.7169541748725021,2.0,0.0452678886804134,-0.1793384852674547,1,NORMAL,0.0
628170000016,8,67.48333661534073,3.492937141489412,7,0,2018-12-20,1.1247222769223455,1.1428571428571428,0.1455390475620588,-0.1408459649218236,1,NORMAL,0.0
628170000520,6,92.28084916379484,1.5069759946144203,2,0,2020-01-07,1.538014152729914,3.0,0.0627906664422675,-0.2370772657859014,1,NORMAL,0.0
628170000960,11,141.65825741184491,3.7155606409514976,7,0,2020-06-12,2.3609709568640818,1.5714285714285714,0.1548150267063124,-0.1408459649218236,1,NORMAL,0.0
628170000547,12,288.0259045220334,2.575513190525528,6,0,2021-10-12,4.80043174203389,2.0,0.1073130496052303,-0.1600922250946391,1,NORMAL,0.0
628170000776,7,264.09850395306114,3.2168706274067573,1,0,2021-07-30,4.401641732551019,7.0,0.1340362761419482,-0.256323525958717,1,NORMAL,0.0
628170000476,10,266.1694516247338,2.345673143490417,7,0,2019-11-12,4.436157527078897,1.4285714285714286,0.0977363809787673,-0.1408459649218236,1,NORMAL,0.0
628170000098,8,51.6631113286434,4.353477781526506,1,0,2020-09-30,0.86105185547739,8.0,0.1813949075636044,-0.256323525958717,1,NORMAL,0.0
628170000699,14,40.697082844056425,3.2958988717728155,1,0,2019-08-21,0.678284714067607,14.0,0.1373291196572006,-0.256323525958717,1,NORMAL,0.0
628170000021,2,157.96964287097552,2.934095893331405,6,0,2018-05-30,2.632827381182925,0.3333333333333333,0.1222539955554752,-0.1600922250946391,1,NORMAL,0.0
628170000208,14,97.98574590487723,2.3612395766611978,1,0,2021-10-18,1.6330957650812872,14.0,0.0983849823608832,-0.256323525958717,1,NORMAL,0.0
628170000334,14,100.04432702644895,1.7019649200565878,1,0,2019-09-06,1.667405450440816,14.0,0.0709152050023578,-0.256323525958717,1,NORMAL,0.0
628170000816,8,93.73362510354526,1.9353091463985947,5,0,2018-06-13,1.5622270850590878,1.6,0.0806378810999414,-0.1793384852674547,1,NORMAL,0.0
628170000628,5,35.973358912829255,2.1704872987285286,6,0,2018-03-30,0.5995559818804875,0.8333333333333334,0.0904369707803553,-0.1600922250946391,1,NORMAL,0.0
628170000248,4,120.04477635660892,3.113563543390447,1,0,2020-02-18,2.0007462726101486,4.0,0.1297318143079353,-0.256323525958717,1,NORMAL,0.0
628170000545,7,64.96902874635713,4.42384020519596,6,0,2019-06-20,1.0828171457726188,1.1666666666666667,0.1843266752164983,-0.1600922250946391,1,NORMAL,0.0
628180000033,355,11.166404133206598,478.1489129265565,384,1,2022-05-09,0.1861067355534433,0.9244791666666666,19.92287137193985,7.114994120229644,-1,SUSPECTED FRAUD,2390744.5646327822
628170000704,11,68.47379658340857,3.207109753744024,4,0,2021-06-07,1.1412299430568096,2.75,0.1336295730726676,-0.1985847454402703,1,NORMAL,0.0
628170000965,12,171.79411359010624,3.867721632327441,5,0,2018-11-12,2.86323522650177,2.4,0.1611550680136433,-0.1793384852674547,1,NORMAL,0.0
628170000277,4,232.489327007778,4.098140000946224,4,0,2020-07-21,3.8748221167963,1.0,0.1707558333727593,-0.1985847454402703,1,NORMAL,0.0
628170000834,3,188.04567838712308,4.9413762341624,4,0,2019-05-16,3.1340946397853844,0.75,0.2058906764234333,-0.1985847454402703,1,NORMAL,0.0
628180000003,718,5.119466071181767,189.95112262970613,255,1,2017-09-17,0.0853244345196961,2.815686274509804,7.914630109571089,4.632226557936437,-1,SUSPECTED FRAUD,949755.6131485307
628170000051,5,129.60668268383856,3.4810239650212624,1,0,2019-03-14,2.160111378063976,5.0,0.1450426652092192,-0.256323525958717,1,NORMAL,0.0
